name,state,population,breast,colorectal,prostate,lung,melanoma,poverty,income,region,black_alone,white_alone,asian_alone,lat,lon
polk,mo,31113,111.6,45.1,94.3,66,14.5,20,38023,west_north_central,0.8485199112911002,95.7574004435445,0.2924822421495838,37.616479,-93.400533
pulaski,mo,53302,131.8,54.8,127.4,103.4,12.4,15.1,49499,west_north_central,14.014483509061574,74.99343364226483,1.789801508386177,37.824625,-92.207663
randolph,mo,25081,106.2,45,95.9,84.8,14.6,22.4,38988,west_north_central,5.1154260196961845,90.4110681392289,0.5103464774131813,39.440168,-92.497078
ray,mo,22921,127.9,51.1,118.1,92.8,11.1,13.2,52430,west_north_central,1.5095327428995244,95.63282579294098,0.2050521355961782,39.352414,-93.989884
saline,mo,23214,112.6,52.5,96.4,74.3,12.5,18.4,38230,west_north_central,5.28129576979409,85.84905660377359,0.2627724648918756,39.136839,-93.201851
scott,mo,38994,108.8,55.3,108.4,99,19.4,18.4,40441,west_north_central,12.119813304610966,85.69010617018003,0.08462840436990306,37.053046,-89.568515
st. charles,mo,379856,133.2,36.4,119.6,73.7,27.1,6.4,70468,west_north_central,4.412461564382292,90.41952739985679,2.335885177540963,38.781917,-90.674897
st. clair,mo,9444,80.4,29.9,55.5,73.6,21.4,26.4,30612,west_north_central,0.7729775518847946,95.88098263447692,0.2753070732740364,38.037178,-93.775976
st. francois,mo,66230,139.4,52.3,87.7,106.8,21.3,20.7,37696,west_north_central,4.736524233730938,93.25985203080175,0.15853842669485127,37.810283,-90.472268
st. louis,mo,1000560,148.3,43.6,131.5,69,21.3,10.9,59284,west_north_central,23.578795874310387,69.23472855201088,3.8437475013992164,38.640689,-90.44342
st. louis city,mo,316030,124.4,48,126.4,88.9,10.8,27.2,34346,west_north_central,47.8979843685726,45.63680663228175,3.056671834952378,38.635775,-90.245172
ste. genevieve,mo,17937,91.6,50.5,93.3,53.6,16.4,12.3,48266,west_north_central,1.0759881808552154,96.14205274014607,0.08920109271338574,37.894404,-90.194424
stoddard,mo,29788,107.6,61.3,115.6,93.4,9.1,16.3,37689,west_north_central,1.540888948569894,97.19350073855244,0.04699879145964818,36.855622,-89.94431
stone,mo,31197,103.5,34.4,84,66.5,14,16.1,39018,west_north_central,0.13783376606725006,96.51248517485655,0.028848927781517455,36.746943,-93.456001
taney,mo,53853,115.3,35.1,92.9,80.6,22.3,19.7,34860,west_north_central,0.8578909252966409,92.53894861938981,0.8114682561788572,36.654735,-93.041107
texas,mo,25690,88.8,45.4,52.4,71,12,25.4,34266,west_north_central,1.7555469054106656,93.02452316076294,0.11288439081354612,37.317307,-91.965055
warren,mo,33290,114.3,37.2,115.5,76,16.1,11.7,52517,west_north_central,2.1117452688495044,94.02823670772004,0.37248422949834786,38.764616,-91.160693
webster,mo,37075,101.4,43.2,134.7,73.9,20.9,19.5,44069,west_north_central,1.2353337828725557,95.45246122724208,0.30209035738368173,37.280905,-92.875877
wright,mo,18378,139.2,49.4,85.1,83.4,21.9,29.1,29605,west_north_central,0.6257481771683535,96.74066819022745,0.3428011753183154,37.27014,-92.468704
adams,ms,31747,130.8,62,158.1,69,9.9,30.9,31385,east_south_central,53.72476139477746,42.59300091347214,0.1322959649730683,31.482943,-91.353498
alcorn,ms,37309,106.2,43.8,82.3,75.7,25,24.8,33467,east_south_central,11.552172398080891,84.6873408560937,0.24658929480822322,34.880771,-88.580265
amite,ms,12692,77.3,36.4,179.1,56.9,17.5,24.1,33571,east_south_central,42.010715411282696,57.61109360226914,0.1418216199180586,31.174397,-90.804431
bolivar,ms,33615,123.3,80.5,178.8,76.2,10.1,37.7,29622,east_south_central,64.35817343447866,32.884129109028706,0.8597352372452775,33.795539,-90.880401
carroll,ms,10301,65.1,31.9,114.6,72.3,24.7,18.7,37283,east_south_central,33.43364721871663,64.89661197941948,0.5145131540627124,33.448526,-89.920198
chickasaw,ms,17357,121,55.4,165.7,78.4,25.4,24.4,32525,east_south_central,43.400357204586044,54.39304027193639,0.5185227861957712,33.9208,-88.947864
clarke,ms,16203,96.2,56,142.2,75,25.1,21.8,34141,east_south_central,34.728136764796645,64.4448558908844,0.09257544899092761,32.041402,-88.689404
copiah,ms,28780,156.6,56.1,163.5,86.2,19,29.6,32060,east_south_central,51.591382904795,45.722724113968034,0.29881862404447534,31.869237,-90.448799
covington,ms,19503,83.2,42,153.6,78,21.1,28.2,32999,east_south_central,37.307080961903296,61.7546018561247,0.17945957032251447,31.633218,-89.552629
desoto,ms,170890,114.1,44.3,119.1,78.4,10.8,12,59043,east_south_central,24.801919363333138,70.7238574521622,1.330095382994909,34.875399,-89.99177
forrest,ms,76274,123.1,43.3,178.4,84.2,23.1,28,34391,east_south_central,36.82381938799591,59.733329837166,0.9190549859716286,31.188869,-89.25786
george,ms,23313,112,41,85.2,74.7,19,18.8,43597,east_south_central,6.991807146227427,89.36215845236563,1.231072792004461,30.862607,-88.644035
grenada,ms,21518,148.7,59.1,194.8,93.4,19.5,25.2,31703,east_south_central,43.76336090714751,55.38618830746352,0.037178176410447066,33.769954,-89.802006
hancock,ms,46028,94.3,38,125.4,72.8,16.5,20.2,43870,east_south_central,9.574606761101938,87.11219257843052,0.2194316502998175,30.39378,-89.474562
harrison,ms,198570,119.3,45.2,136.6,89.5,19.2,22.7,41657,east_south_central,23.799164022762753,68.92581961021303,2.8508838193080526,30.41605,-89.081643
hinds,ms,244596,129.3,54.2,164.3,75.4,10.5,29.7,34826,east_south_central,71.3327282539371,26.337307233151808,0.8307576575250617,32.266705,-90.442819
itawamba,ms,23511,99.3,57,113.5,95.6,22.3,19.4,39927,east_south_central,6.839351792777848,91.3657436944409,0.24669303730168857,34.279987,-88.361323
jackson,ms,140850,114,42.5,141.5,75.8,23.3,16.4,47813,east_south_central,21.740149094781682,71.90415335463258,2.1895633652822153,30.462888,-88.622842
jasper,ms,16538,106.6,52,149.3,78.7,18.3,24.2,33606,east_south_central,53.56754141976055,45.80965050187447,0.024186721489902044,32.019113,-89.11886
jefferson davis,ms,11771,115.7,53.1,144.7,68.6,24.3,30.1,27754,east_south_central,61.24373460198794,38.339988106363094,0,31.569641,-89.823002
jones,ms,68313,117,39.9,160.3,62.9,22,21.6,36204,east_south_central,28.99448128467495,69.03810402119655,0.5533353827236397,31.622559,-89.168793
lafayette,ms,52193,113.8,41.6,128.5,63.6,22.4,27.8,40749,east_south_central,23.95531967888414,72.19167321288295,1.917881708275056,34.356758,-89.484919
lamar,ms,59623,119.1,38.6,158.3,62.7,23.3,16.4,51337,east_south_central,19.8966841655066,76.23232645120171,1.422269929389665,31.205869,-89.508688
lauderdale,ms,79233,93.3,42.8,146.8,70.4,16.2,26.2,35038,east_south_central,42.521424154077216,54.36623629043454,0.7888127421655119,32.404286,-88.662542
lawrence,ms,12603,106.5,53.2,152.8,106,26.1,20.2,36317,east_south_central,33.03975243989526,66.01602792985797,0,31.550203,-90.106995
lee,ms,85281,124.8,50.2,172,91.3,20.5,18,43221,east_south_central,28.52452480622882,68.45721790316718,0.7727395316659045,34.289888,-88.680416
lincoln,ms,34691,108.9,47.1,154.2,68.5,19.6,26.9,33632,east_south_central,30.809143581908852,68.21654031304949,0.6975872704736099,31.532392,-90.453998
lowndes,ms,59785,117.2,48,174.3,70.2,13.2,23.5,38839,east_south_central,43.54102199548382,53.86802709709794,0.9233085222045664,33.472909,-88.443313
madison,ms,101791,133.8,40.4,124.9,70.9,25.9,12.7,64657,east_south_central,38.179210342761145,56.829189221050974,2.420646226090715,32.634655,-90.033756
marion,ms,25810,118.1,53.9,125.2,81.8,24.1,27.5,32628,east_south_central,32.247191011235955,65.83107322743123,0.41844246416117786,31.230817,-89.822443
marshall,ms,36196,99,47.5,150.2,80.6,8.3,23.4,36728,east_south_central,47.81191291855453,49.20709470659742,0.10222123991601281,34.762266,-89.503056
monroe,ms,36029,116.4,47,172.5,81.6,24.8,22.8,36264,east_south_central,30.4726747897527,68.02853257098448,0.09159288351050543,33.892242,-88.480467
neshoba,ms,29474,102.4,41.1,126.5,59.2,25.1,24.9,34719,east_south_central,21.259415077695596,60.12417724095813,0.4308882404831377,32.753497,-89.117573
newton,ms,21652,114.1,44.3,136.9,68.2,14,22.1,36904,east_south_central,30.334380195824867,63.31054867910586,0.2355440605948642,32.400232,-89.118809
oktibbeha,ms,49424,137.7,44.9,115.3,51.9,16.6,31.2,33594,east_south_central,36.977986403366785,57.95160246034315,2.964146973130463,33.424953,-88.879305
panola,ms,34319,119.4,48.3,145.5,75.2,14.3,25.9,33129,east_south_central,50.32197907864448,48.509571957224864,0.011655351263148693,34.363935,-89.950567
pearl river,ms,55167,118.8,48.1,125.5,89,25.4,23.4,41706,east_south_central,12.973335508546777,84.30402233219135,0.3226566606848297,30.76858,-89.589783
perry,ms,12174,117.3,53.1,115.8,81.6,28,24,34771,east_south_central,20.00985707244948,78.86479382290126,0.06571381632988335,31.172024,-88.992328
pike,ms,39939,114.8,55,192.6,78.4,20.2,28.9,30835,east_south_central,52.98079571346303,44.83587470893112,0.48574075465084254,31.174908,-90.404161
pontotoc,ms,30862,117.6,39.4,138,80.5,11.1,16.3,40245,east_south_central,15.13511762037457,80.5618560041475,0.31430237832933705,34.225442,-89.03741
prentiss,ms,25339,101.4,39.6,122.1,82.4,21.5,21.1,34219,east_south_central,13.42989068234737,83.91412447215754,0.18153834010813372,34.618287,-88.520095
rankin,ms,147930,120.7,46.4,120.1,76.4,25,11.6,55838,east_south_central,19.877644832015143,77.10471168796052,1.1377002636382072,32.264124,-89.945798
scott,ms,28268,108.1,70.5,142.6,87.3,21.8,27.2,31850,east_south_central,37.7918494410641,57.991368331682466,1.0895712466393095,32.40638,-89.537638
simpson,ms,27279,96.9,53.5,114.3,85.9,15.4,26.9,35039,east_south_central,35.40818944975989,62.725906374867115,0.01832911763627699,31.913172,-89.919488
stone,ms,17995,115.3,52.6,142.2,82.2,19,22.4,40294,east_south_central,19.483189774937482,78.69408168935816,0.1333703806612948,30.789952,-89.11771
tate,ms,28338,121.1,50.2,119.2,87.8,10.9,19.4,40624,east_south_central,30.570259016162044,66.98779024631237,0.2576046298256758,34.650325,-89.94478
tippah,ms,22061,91.1,46.8,94.4,71.8,21.5,24.4,35908,east_south_central,16.957526857350075,80.7805629844522,0.33996645664294456,34.7684,-88.908898
tishomingo,ms,19503,110.5,50.9,106.9,78.4,19.1,18.8,35891,east_south_central,2.409885658616623,94.86745628877608,0.11280315848843768,34.740434,-88.239323
union,ms,27989,109.8,62.9,138,72.4,19.2,18.8,40148,east_south_central,14.55929115009468,82.15013040837472,0.7788774161277645,34.490474,-89.003857
warren,ms,47834,115.2,57.5,127.4,73.7,19.1,26.2,41883,east_south_central,48.34009282100598,49.09060500898942,0.8174102103106576,32.35723,-90.852011
washington,ms,48824,114.9,75.8,150,75.8,11.2,34.8,28948,east_south_central,71.66557430771752,26.386613141078158,0.5509585449778798,33.283698,-90.947455
winston,ms,18519,90.3,59.9,131.9,83.9,16.4,29.5,30961,east_south_central,47.89135482477455,51.16906960419029,0,33.088491,-89.034429
yazoo,ms,27719,118.6,55.1,147.3,95.3,11.5,41.8,28757,east_south_central,59.07861033947834,37.87654677297161,0.4870305566578881,32.78031,-90.396416
carbon,mt,10340,102.3,42,152.9,35.8,29.7,12.6,46413,mountain,0.009671179883945842,97.07930367504835,0.23210831721470018,45.227386,-109.028016
cascade,mt,82049,148.2,41.8,124.8,66.6,19.3,15.7,43674,mountain,1.21756511352972,88.78109422418311,0.8848371095321088,47.307954,-111.347048
custer,mt,11980,96.9,50.8,142.6,70.8,27.5,12.8,43958,mountain,0.3589315525876461,94.54090150250417,0.3756260434056761,46.252709,-105.571711
deer lodge,mt,9176,102.9,39,115.2,59.5,33.7,17.7,37542,mountain,0.34873583260680036,92.79642545771578,0.37053182214472535,46.060771,-113.067842
fergus,mt,11429,112.4,40.1,129.5,58.5,32.3,14.4,41111,mountain,0.15749409397147607,95.21392947764458,0.9099658762796395,47.26358,-109.224485
flathead,mt,94696,125.6,38.2,175.9,58.4,33.1,16.7,46885,mountain,0.2618906817605812,94.78964264594069,0.5195573202669596,48.295127,-114.049674
gallatin,mt,97958,142.3,32.5,133.6,37.1,31.3,14,56680,mountain,0.3613793666673472,94.81206231241961,1.2872863880438554,45.54039,-111.170369
hill,mt,16529,131.9,46,111.4,64.4,18.7,18.5,43244,mountain,0.018149918325367536,71.55907798414907,0.508197713110291,48.628218,-110.111245
jefferson,mt,11601,112.6,42.9,95.9,71.9,30.5,10.5,59001,mountain,0.0689595724506508,94.9142315317645,0.26721834324627186,46.148451,-112.093785
lake,mt,29311,135.2,46.6,124.7,52.6,35,20.3,39219,mountain,0.24564156801200915,68.11777148510798,0.4094026133533486,47.645906,-114.089374
lewis and clark,mt,65989,108,42.2,106.7,65.2,24.7,12.6,53982,mountain,0.4394671839245935,93.82321295973571,0.671324008546879,47.122443,-112.390455
lincoln,mt,19268,97.9,33.1,116.8,71.4,20.6,17.6,34926,mountain,0.05708947477683205,95.770188914262,0.5657047955158813,48.542475,-115.405083
madison,mt,7810,86.6,34.1,67.9,44.9,32.7,12.2,44046,mountain,0.3585147247119078,95.65941101152369,0.1792573623559539,45.300688,-111.920254
missoula,mt,113101,120.2,34.1,111.7,56.9,24.5,17.4,45895,mountain,0.42705192703866457,92.12208556953519,1.256399147664477,47.036526,-113.92374
park,mt,15843,136,29.8,120.5,42.8,25,13.8,42439,mountain,0.31559679353657766,96.13709524711228,0.06943129457804709,45.488382,-110.526663
ravalli,mt,41130,122.5,29.5,105.5,48.9,22.5,19.8,39487,mountain,0.07780209093119378,95.76707999027474,0.5616338439095551,46.081674,-114.120759
sanders,mt,11375,123.3,34.7,101,62.1,27,21.9,34847,mountain,0.15824175824175823,91.92087912087912,0.4835164835164835,47.674788,-115.13331
silver bow,mt,34560,99.1,44.1,90.6,56,28.1,20,40691,mountain,0.5844907407407407,94.69618055555556,0.8825231481481481,45.902404,-112.656713
stillwater,mt,9342,131.9,43,146,49.2,29.7,9.5,58109,mountain,0.35324341682723187,95.58980946264184,0.449582530507386,45.669053,-109.395217
yellowstone,mt,155344,119.6,38.1,141.2,60.9,24.7,12.9,52079,mountain,0.6495262127922546,90.75664332063035,0.682356576372438,45.937335,-108.274418
alamance,nc,156372,140,37,137.8,71.3,34.5,19.8,43001,south_atlantic,18.570460184687796,70.6955209372522,1.4158545008057708,36.044057,-79.399471
alexander,nc,37211,123.3,39.2,113.1,75.7,20.5,14,46064,south_atlantic,5.756362365967052,88.6968907043616,1.155572277014861,35.921023,-81.177016
alleghany,nc,10868,115,43.3,119.2,62.4,35.6,21.2,37086,south_atlantic,2.410747147589253,91.42436510857563,0.15642252484357747,36.491339,-81.12719
anson,nc,25883,135.7,44.3,110.3,80.5,10.7,28.8,33443,south_atlantic,48.726963644090716,47.99675462658888,1.1629254723177376,34.973826,-80.102726
ashe,nc,26992,108.5,36.4,88.9,70.1,29.4,22.4,35155,south_atlantic,0.715026674570243,93.93153526970954,0.3149081209247184,36.434157,-81.500343
avery,nc,17633,128.1,39.6,90.5,65.5,27.2,20.4,34933,south_atlantic,3.7146259853683437,91.9242329722679,0.48205070039131176,36.076607,-81.922473
beaufort,nc,47513,131.9,47.5,152,83.5,25,20.5,39043,south_atlantic,25.95289710184581,70.4186222717993,0.12417654115715698,35.485833,-76.845161
bladen,nc,34454,82.7,50.1,101.4,64.1,14.5,27.1,33971,south_atlantic,35.07865559876937,57.557903291344985,0.05804841237592152,34.614313,-78.563184
brunswick,nc,119167,109.5,31.9,96.1,69.8,17.4,16.1,47799,south_atlantic,10.564166254080408,83.51389226883282,0.6713267934914867,34.038987,-78.227329
buncombe,nc,250112,141.3,35.5,137.9,66.2,24.5,15.7,45738,south_atlantic,6.282385491299897,88.81381141248721,1.1938651484135108,35.611225,-82.530101
burke,nc,89082,118.2,51.7,105.8,83.1,26.9,20.6,36150,south_atlantic,6.155003255427584,84.36608967019151,3.6393435261893536,35.749522,-81.704702
cabarrus,nc,192296,131.5,38.5,132.5,76.9,24.5,12.1,55046,south_atlantic,16.738777717685235,73.87777176852353,2.7343262470358196,35.386906,-80.552061
caldwell,nc,81623,118,40.2,92,82.9,25.8,18.3,34811,south_atlantic,4.898129203778347,89.50785930436274,0.5709175109956752,35.952967,-81.546549
carteret,nc,68537,125.3,41.9,104.2,76.1,31.5,15.2,46227,south_atlantic,6.065336971270992,88.88775405985088,1.192056845207698,34.864013,-76.532491
caswell,nc,23094,121.4,46.4,146.6,70.4,18.5,25.5,37122,south_atlantic,32.55391010652117,62.388499177275484,0.5759071620334286,36.39335,-79.333594
catawba,nc,155461,126.7,39.5,111.4,68.8,24.2,16.5,43777,south_atlantic,8.55777333221837,79.6810775692939,3.9373219006696214,35.662606,-81.214476
chatham,nc,68778,138,36.4,104.2,53,31.4,15.6,56981,south_atlantic,11.948588211346651,80.39634766931286,1.4176044665445346,35.70258,-79.255349
cherokee,nc,27226,131.1,32.7,83.5,79.1,28.2,22.5,34476,south_atlantic,1.377359876588555,93.726584882098,0.6097113053698671,35.133836,-84.063471
chowan,nc,14556,129.5,39.5,143.4,66.1,18.4,22.2,39143,south_atlantic,33.587524045067326,62.94998625996153,0.247320692497939,36.126563,-76.602159
clay,nc,10730,112.5,40.4,136.6,69.3,25.9,19.3,37078,south_atlantic,0.4193849021435228,99.21714818266543,0.11183597390493942,35.05719,-83.75021
cleveland,nc,97113,137,47.6,151.8,72.3,24.7,19.6,40528,south_atlantic,20.750054060733373,75.48217025526964,1.0039850483457415,35.334112,-81.55561
columbus,nc,57015,93,37.2,128.6,82.6,13.8,25.3,35026,south_atlantic,30.912917653249146,61.62062615101289,0.31570639305445936,34.265439,-78.655096
craven,nc,104190,120.9,34.4,131.2,81,26.6,16.6,45022,south_atlantic,21.46559170745753,70.50196755926673,2.6893175928591995,35.117223,-77.082634
cumberland,nc,325841,122.5,36.3,139.2,73.3,15.9,18,44038,south_atlantic,36.85601259510006,51.034707111750826,2.406388391884385,35.048592,-78.827438
currituck,nc,24864,108.8,31.7,110.6,78.6,23.2,11.7,57577,south_atlantic,6.2339124839124835,90.4520592020592,0.4826254826254826,36.367243,-75.936833
dare,nc,35187,131.8,40.3,121.8,66.3,27.1,11.1,52083,south_atlantic,2.009264785290022,91.05635604058317,0.5058686446699066,35.66216,-75.687141
davidson,nc,164058,126.1,42.1,125.6,83.9,30.2,19.3,40424,south_atlantic,8.990722793158517,86.46880981116435,1.3355032976142585,35.793278,-80.212685
davie,nc,41568,130.1,37.7,125,81.6,29.2,13.9,49708,south_atlantic,6.33901077752117,88.63067744418784,0.7650115473441108,35.929158,-80.544468
duplin,nc,59121,111.5,37.4,100.5,62,12.1,25.4,38106,south_atlantic,24.90485614248744,64.53375281202956,0.30615179039596757,34.936276,-77.932936
durham,nc,294618,154.2,35.6,126.3,61.1,18.4,17,52331,south_atlantic,37.600214515066966,50.93612745996511,4.700663231710214,36.035998,-78.876324
edgecombe,nc,54669,118.4,35,148.9,65.8,11.8,27.3,33080,south_atlantic,56.70123836177724,38.423969708609995,0.10609303261446158,35.912978,-77.597074
forsyth,nc,364691,136.2,36.3,156.4,70.9,28.4,20.5,46163,south_atlantic,26.10072636835019,66.57773293006957,2.0384380201321117,36.130485,-80.256365
franklin,nc,62989,126.1,41.1,134.9,76.3,20.8,18.4,39312,south_atlantic,25.766403657781517,67.33239136992174,0.4127704837352554,36.082789,-78.285614
gaston,nc,211753,127.1,47,119.9,87.2,19.3,19.2,42461,south_atlantic,15.408046166996453,76.75263160380254,1.4549970956727887,35.294369,-81.180245
graham,nc,8651,135.4,43.8,83.8,48.8,31.4,24.7,33553,south_atlantic,0.3930181481909606,88.78742341925789,0,35.35016,-83.833558
granville,nc,58341,118.6,49.8,128.7,82.3,17.2,15.3,48680,south_atlantic,30.784525462367803,61.25880598549905,0.4250869885672169,36.304024,-78.653022000000007
greene,nc,21241,91.4,32.2,137.8,70.2,16.3,23.3,39481,south_atlantic,35.56329739654442,56.306200273056824,0.19302292735746904,35.485411,-77.67587
guilford,nc,511815,141.6,36.5,166.4,70.3,27.3,19.2,46093,south_atlantic,33.57404530934029,56.38990650918789,4.57098756386585,36.079451,-79.789013
halifax,nc,52849,133,44.4,138.9,68.9,9.2,31.6,32597,south_atlantic,52.08613218793165,40.08968949270563,0.8382372419534901,36.257504,-77.651882
harnett,nc,126620,127.4,40.2,115,86.3,20,18.5,45257,south_atlantic,21.261254146264413,67.5864792291897,1.1198862738903808,35.3686,-78.869314
haywood,nc,59577,114.7,32.4,123.6,70.2,34.1,20.4,39320,south_atlantic,1.0692045588062506,95.90445977474529,0.5371200295416017,35.556054,-82.982243
henderson,nc,110905,132.4,42.5,125.8,59.9,28.8,15.5,44561,south_atlantic,3.145034038140751,91.11491817321131,1.1334024615662053,35.336292,-82.479907
hoke,nc,51853,107.3,29.5,155.2,96.9,12.2,23.2,43987,south_atlantic,33.31533373189593,45.804485757815364,1.3480415790793203,35.017361,-79.237106
iredell,nc,167493,139.1,40.1,138.8,73.9,21.2,12.7,49983,south_atlantic,12.312156328921208,81.57057309857726,2.4001003026992174,35.807083,-80.873435
jackson,nc,41227,111.2,49.5,116.2,64.9,26,24.2,40511,south_atlantic,3.090207873480971,83.4671453173891,1.0187498484003201,35.287395,-83.140834
johnston,nc,182155,113.2,35.7,117.6,70.1,21.3,16.6,50904,south_atlantic,15.281491037852378,78.19000301940655,0.6472509675825533,35.51761,-78.36564
lee,nc,59540,129.6,45.2,112.3,76.6,22,17.9,48061,south_atlantic,19.03258313738663,70.00167954316426,1.0513940208263353,35.475169,-79.171426
lenoir,nc,58343,141,44.9,144.4,73,19.7,21.7,34127,south_atlantic,39.144370361482956,54.940609841797645,0.5707625593473081,35.239151,-77.641273
lincoln,nc,79783,126.9,33.9,120.6,71.6,24.2,14.6,50537,south_atlantic,5.353270746900969,88.4173320130855,0.5427221337878997,35.486179,-81.223866
macon,nc,33991,137.4,47.6,106.9,75.4,21.6,20.4,37219,south_atlantic,1.1503044923656263,92.58038892648054,0.7354888058603748,35.150376,-83.422099
madison,nc,21130,124,44.2,102.4,56.5,22,19.9,37479,south_atlantic,1.926171320397539,96.11926171320397,0.49692380501656414,35.858088,-82.705761
martin,nc,23510,139.4,43.6,138.3,68,18.6,22.6,34761,south_atlantic,43.22415993194385,54.066354742662696,0.16163334751169714,35.8416,-77.107082
mcdowell,nc,45013,119.6,53.3,110.9,88.6,25.8,21.9,36840,south_atlantic,4.007731099904472,91.01370715126741,0.7086841579099371,35.681244,-82.048702
mecklenburg,nc,1011774,135.1,35.1,145.1,59.4,21.6,15.5,54657,south_atlantic,31.16031841102855,55.86059732707106,5.323422029030199,35.246699,-80.832759
mitchell,nc,15263,108.1,38.9,101.5,81.4,21.9,18.3,38303,south_atlantic,0.40621109873550415,96.94686496756863,0.24241630085828475,36.013291,-82.163466
montgomery,nc,27475,104.1,52.3,151.2,71.3,18.2,22.1,35613,south_atlantic,18.802547770700638,76.64058234758872,1.543221110100091,35.33246,-79.90547
moore,nc,93070,131.7,34.3,135.5,73.7,39.2,14.3,50169,south_atlantic,12.521757816697109,82.76673471580531,1.2925754808208876,35.310721,-79.481308
nash,nc,94385,125.5,40.7,110.3,72.8,17,16.6,41575,south_atlantic,38.83985802828839,53.22244000635694,0.9736716639296499,35.967215,-77.986482
new hanover,nc,216430,123.8,31.5,99.7,66.2,18.3,18.9,48651,south_atlantic,14.133438063115095,81.00078547336321,1.3408492353185788,34.181408,-77.865614
northampton,nc,20628,128.9,46.1,162.2,72.4,9.2,29,31732,south_atlantic,57.412255187124295,39.42699243746364,0.21330230754314525,36.417656,-77.39674
onslow,nc,185755,125.1,38.1,112.7,85.5,19.3,16.9,45213,south_atlantic,15.013324002045705,74.30701730774408,1.900890958520632,34.709432,-77.415949
orange,nc,139807,133.9,34.5,113.3,57.5,29.5,15.5,59472,south_atlantic,11.451500997804116,75.17005586272504,7.339403606400252,36.06132,-79.120559
pamlico,nc,12892,140.8,26.7,119.7,83.3,23.5,19,43517,south_atlantic,18.414520632950666,75.4111076636674,0.19391870927707106,35.151521,-76.667161
pasquotank,nc,39909,122.7,50.1,164.4,68.8,19,21.8,40094,south_atlantic,36.5331128316921,58.73361898318675,1.596131198476534,36.264899,-76.249135
pender,nc,56358,127.2,34.7,99.6,70.9,16.4,18.3,44949,south_atlantic,16.357926115192164,76.58894921750239,0.3530998261116434,34.514939,-77.888868
perquimans,nc,13470,106,37.8,130.5,68.9,31.5,20.9,42504,south_atlantic,24.469190794357832,73.34818114328137,0,36.177201,-76.407674
person,nc,39196,111.3,42.4,128.9,84.6,29.6,18.4,42091,south_atlantic,26.91856311868558,68.67537503826921,0.3036024084090213,36.390115,-78.971714
pitt,nc,175150,127.3,32.8,125.6,62.9,16.5,25.4,40940,south_atlantic,34.58635455324008,58.2706251784185,1.7196688552669142,35.59352,-77.374649
polk,nc,20324,98,33.2,85.9,50.3,18.6,14.7,43665,south_atlantic,5.333595748868333,91.17299744144853,0.14760873843731548,35.279288,-82.169669
randolph,nc,142588,128.8,40.1,141,86.5,27.9,19.8,40896,south_atlantic,6.137963924032878,86.61949112127247,1.0807361068252588,35.710326,-79.806162
richmond,nc,45710,127.8,42,134.1,85.7,21.8,27.3,32825,south_atlantic,31.662655873988186,62.90964777947933,0.34346970028440166,35.005944,-79.747834
robeson,nc,134576,92.9,37.5,156.8,69.2,8.5,30.7,30248,south_atlantic,24.223487100225896,29.351444536915942,0.7044346688859826,34.640087,-79.103537
rockingham,nc,91898,135.3,47.2,144.1,89.9,26.2,21.2,40446,south_atlantic,18.54338505734619,75.75137652614856,0.5342880149731224,36.39608,-79.775147
rowan,nc,138694,131.5,46.9,136.6,85.9,23.2,18.8,41475,south_atlantic,16.099470777394842,78.1288303747819,0.9027066780105845,35.63954,-80.524641
rutherford,nc,66701,123.3,41.9,105,79.4,21.9,23.9,35544,south_atlantic,10.334177898382332,85.4514924813721,0.5187328525809208,35.402247,-81.920087
sampson,nc,63713,115.8,33.4,110.6,77.7,16,24.3,35890,south_atlantic,25.489303595812473,62.24789289469967,0.46458336603204997,34.991641,-78.371511
scotland,nc,35711,132.3,50,169.2,84.5,17.2,34.1,32314,south_atlantic,38.44753717341995,45.50138612752373,0.8008736803785949,34.840898,-79.480432
stanly,nc,60610,120.5,41.2,121.2,80.4,29.8,17.7,42801,south_atlantic,10.508166969147005,84.49430786998845,1.8429302095363802,35.31199,-80.250924
stokes,nc,46453,109.8,36.7,124.7,90.6,28.8,14.4,44552,south_atlantic,4.159042473037263,93.39762770972811,0.3078380298366091,36.401895,-80.239608
surry,nc,72767,121.9,42.1,123.3,82.9,30.8,21.3,36221,south_atlantic,3.6953564115601854,92.03622521197796,0.5991727019115808,36.414682,-80.687488
swain,nc,14234,147.6,58.7,87.9,95.5,20.5,23.2,34552,south_atlantic,1.3067303639173808,64.23352536180975,0.3653224673317409,35.486726,-83.492744
transylvania,nc,33062,110.9,35.3,107.4,53.6,23.5,15.6,40578,south_atlantic,3.8503417821063457,90.37263323452906,0.6865888331014458,35.202147,-82.7983
union,nc,217614,128.7,34.5,115.7,62.9,24.8,10.3,63912,south_atlantic,11.607709062836031,81.61837014162691,2.2425027801520123,34.988388,-80.530728
vance,nc,44508,131.8,55.4,132.5,71,12.6,27.3,35565,south_atlantic,49.79329558731015,43.48656421317516,0.4785656511189,36.364762,-78.408331
wake,nc,998576,138.8,33.7,138.4,55.9,25.2,10.9,65433,south_atlantic,20.597530883978784,67.06419941997405,6.209842816170227,35.790124,-78.650225
warren,nc,20324,116.3,55.4,136.5,81.7,11.4,27.2,33767,south_atlantic,50.81676835268648,39.588663648888016,0.5117102932493603,36.396593,-78.106897
